Navigation Status,MMSI,Longitude,Latitude,Ship_Type
0,413444430,105.85508833333331,-5.840473333333334,Unknown ship type
0,563138900,105.95074666666666,-5.982523333333333,Unknown ship type
8,525014065,106.13514333333332,66.84843,Unknown ship type
0,525500505,106.10566666666666,-5.947978333333333,Pilot
8,525015932,105.95066333333334,-5.921968333333333,Unknown ship type
10,525003128,106.12001,-5.978228333333333,Passenger
1,525011121,106.121585,-5.962,Unknown ship type
0,525200126,105.90275333333334,-5.924893333333333,Tankers
0,525101872,106.11354666666666,-5.96355,Cargo 
0,525010166,106.54730333333332,73.42060833333333,Unknown ship type
0,525021421,105.98527333333334,-5.950751666666667,Unknown ship type
0,525501643,-91.83786833333332,-95.21088,Pilot
0,525100493,105.99236166666668,-5.926653333333333,Cargo 
0,525023175,106.03895666666666,-5.827055,Unknown ship type
0,525019408,105.751815,-5.38355,Unknown ship type
0,525201794,72.16085,74.19260333333334,Tankers
1,525601894,106.05493166666666,-5.588353333333333,Search and rescue vessels
1,525012321,106.13121666666666,-5.948676666666667,Unknown ship type
0,563016600,106.479475,-5.835218333333334,Unknown ship type
0,525001068,106.10909333333332,-5.975231666666667,Passenger
0,525401080,105.98804666666666,-5.825425,High-speed craft
0,525024001,105.74339666666668,-6.286781666666666,Unknown ship type
15,525006192,106.26329833333334,-5.44003,Passenger
1,525701087,106.1289,-5.9409,Tugs
15,525002068,105.98738166666666,-5.956571666666667,Passenger
0,525500784,106.10797833333334,-5.950536666666666,Pilot
0,563081800,106.57860333333332,-5.829793333333333,Unknown ship type
0,525800155,-91.78200166666667,-95.81896,Sailing
1,525113030,106.04536666666668,-5.449785,Unknown ship type
3,525300056,106.05591,-5.97772,Fishing
0,525401163,106.10270666666666,-5.912763333333333,High-speed craft
2,525015817,105.88463333333333,-6.018516666666667,Unknown ship type
0,525100688,105.85111833333332,-5.583498333333333,Cargo 
15,525100250,106.02276333333332,-6.40684,Cargo 
0,525002087,105.84198833333332,-5.828726666666666,Passenger
0,525010092,106.10751666666668,64.79771666666667,Unknown ship type
0,525601581,-91.78098833333334,-95.59674666666666,Search and rescue vessels
8,525200335,105.751225,-5.512675,Tankers
0,525009234,-91.59496166666666,-95.43466666666669,Passenger
8,525300475,105.99696166666666,-5.998155,Fishing
15,525201093,105.9483,-5.91355,Tankers
0,525501989,-91.73746833333334,-95.82093333333331,Pilot
0,525601158,-94.146375,-95.724995,Search and rescue vessels
1,525701439,105.982575,-5.957843333333333,Tugs
2,525013032,106.11286166666666,-5.981231666666667,Unknown ship type
0,525100633,105.98153833333332,-5.939243333333334,Cargo 
0,352002184,98.12021,75.16748333333334,Passenger
1,525701011,106.11213,-6.49557,Tugs
0,525601578,-93.12938833333334,-92.69668166666666,Search and rescue vessels
15,525200529,106.113585,-5.953675,Tankers
0,351220000,105.42282833333331,-6.272475,Unknown ship type
0,525019467,105.88828666666669,-5.906921666666666,Unknown ship type
8,525016636,106.12505666666668,-5.984806666666667,Unknown ship type
0,525119221,106.8946,-6.06225,Unknown ship type
1,371168000,105.92804833333334,-5.989156666666666,Unknown ship type
0,525100805,105.872645,-6.535603333333333,Cargo 
0,525121064,106.32096666666666,-5.837983333333334,Unknown ship type
0,636025300,70.34581,62.73027166666667,Unknown ship type
2,525501780,106.10732833333331,-5.979978333333333,Pilot
1,525501418,106.03119333333332,-5.924793333333334,Pilot
1,538008263,106.16266333333331,86.145845,Passenger
0,525600466,94.84319666666669,73.290155,Search and rescue vessels
0,219215876,71.33237,64.622525,Unknown ship type
0,525016382,-91.73296166666668,-95.820705,Unknown ship type
8,525900120,105.910945,-5.850641666666666,Other types of vessels
1,352003828,105.826485,-5.77525,Passenger
0,312065000,106.82688666666668,-5.846993333333334,Unknown ship type
1,525300614,106.09751333333334,-5.859213333333333,Fishing
0,351907000,105.91600333333334,-5.810736666666667,Other types of vessels
0,525401907,-91.724295,-94.5423,High-speed craft
0,525015045,-92.928855,-93.95164666666666,Unknown ship type
0,525601851,-91.83496166666669,-95.09560166666668,Search and rescue vessels
0,525100582,60.36170333333333,74.09219333333333,Cargo 
5,538006003,105.93755833333331,-6.024155,Passenger
1,441838000,105.94140666666668,-5.983433333333333,Unknown ship type
0,525124932,80.36799666666667,88.11287666666666,Unknown ship type
0,525301038,-91.910855,-94.55134166666669,Fishing
5,538002013,105.95179333333331,-6.015363333333333,Passenger
1,525109001,105.96428833333331,-5.981915,Cargo 
0,525021074,-91.588135,-95.515305,Unknown ship type
1,525110002,106.38726166666666,-5.91296,Unknown ship type
1,352003163,105.91767833333331,-6.022001666666666,Passenger
1,525016024,106.13706,-5.95094,Unknown ship type
5,525200021,106.11052,-5.974675,Tankers
5,370385000,105.95890833333333,-6.008591666666667,Unknown ship type
1,352003281,106.08087333333332,-5.866,Passenger
0,525200031,105.99355833333334,-5.95006,Tankers
1,525015756,106.12987166666667,-5.96024,Unknown ship type
15,525024056,105.99301333333334,-5.92764,Unknown ship type
1,525001125,105.99816666666666,-5.936205,Passenger
1,525002061,105.98825333333332,-5.952546666666667,Passenger
0,525100695,105.84628666666669,-6.769251666666666,Cargo 
0,525020171,-92.37608166666666,-93.90274333333332,Unknown ship type
1,525106002,106.05507166666666,-5.86233,Cargo 
0,525024003,-92.00658833333334,-94.38245333333332,Unknown ship type
5,525900437,106.11118,-5.981158333333333,Other types of vessels
0,255915565,99.54143666666668,75.43884333333334,Unknown ship type
5,567062200,106.08207,-6.409341666666666,Unknown ship type
0,525121045,105.99681333333334,-6.002008333333333,Unknown ship type
6,525016699,106.03188666666668,-5.840981666666667,Unknown ship type
1,525015381,105.98325333333334,-5.952936666666667,Unknown ship type
0,525119204,35.76970333333333,29.182776666666665,Unknown ship type
8,525401107,105.61525333333331,-6.332041666666667,High-speed craft
0,525301513,105.81292666666668,-5.869958333333333,Fishing
8,525003465,105.75263166666667,-5.41555,Passenger
0,525015407,105.98444,-5.925871666666667,Unknown ship type
1,636019175,105.99046333333334,-6.628493333333333,Unknown ship type
15,525701200,106.29564,-6.375028333333334,Tugs
15,525016693,105.99127333333334,-5.92461,Unknown ship type
8,525005232,105.80414166666668,-5.812505,Passenger
0,525601859,-91.77258833333332,-95.35778666666668,Search and rescue vessels
0,253644288,44.77592833333333,80.83201166666667,Unknown ship type
0,525501380,-91.470535,-95.74306666666666,Pilot
0,525001056,59.73695666666666,76.52861333333334,Passenger
0,355040000,105.79046666666666,-6.111766666666667,Unknown ship type
1,525109001,105.991825,-5.9626616666666665,Cargo 
1,525016024,106.13706,-5.950771666666666,Unknown ship type
15,525016693,105.99595333333332,-5.9345316666666665,Unknown ship type
11,525021328,106.10759166666666,-5.981838333333333,Unknown ship type
0,431697000,105.73984333333334,-5.957971666666666,Search and rescue vessels
0,525800155,-91.781815,-95.81914666666668,Sailing
8,525010303,106.12446333333334,-5.941095,Unknown ship type
0,525101872,106.11352,-5.963525,Cargo 
0,351907000,105.90789666666667,-5.811085,Other types of vessels
0,525024001,105.74348833333332,-6.302788333333333,Unknown ship type
0,525200126,105.98121666666668,-5.943756666666666,Tankers
1,525106002,106.05507833333331,-5.862331666666667,Cargo 
15,525963284,106.11182333333332,-5.981778333333334,Unknown ship type
0,625005399,106.12047,-5.956908333333334,Passenger
0,636019957,105.97723666666668,-5.9711533333333335,Unknown ship type
15,525024295,105.99679166666668,-5.931401666666667,Unknown ship type
0,525016563,106.134005,-5.941255,Unknown ship type
0,525023175,106.06504833333334,-5.82735,Unknown ship type
0,525022100,105.94505833333334,-5.9200566666666665,Unknown ship type
0,525401080,106.02324833333331,-5.8296383333333335,High-speed craft
0,525005177,105.99882166666669,-5.93994,Passenger
15,525200529,106.11434166666666,-5.953001666666666,Tankers
0,525019408,105.75612166666669,-5.624626666666667,Unknown ship type
8,525006403,106.121125,-5.934221666666667,Passenger
0,351220000,105.48237,-6.227913333333333,Unknown ship type
0,354552000,106.01737,-5.796366666666667,Unknown ship type
0,525120014,106.10958166666668,-5.981691666666666,Unknown ship type
3,525023329,106.091335,-5.905941666666667,Unknown ship type
8,525014065,106.13616666666668,-5.945666666666667,Unknown ship type
0,526250218,106.12114,-5.955336666666667,Unknown ship type
2,525015817,105.93845,63.70295,Unknown ship type
0,525121045,105.99748,-6.062361666666667,Unknown ship type
1,525001125,105.93843666666666,-5.911606666666667,Passenger
0,525019467,105.94708,-5.917323333333333,Unknown ship type
0,525015407,105.97719166666668,-5.939305,Unknown ship type
0,525121064,106.40853333333334,-5.838883333333333,Unknown ship type
8,525501481,106.10177333333333,-5.911171666666666,Pilot
0,525018198,81.12021,64.37586166666667,Unknown ship type
0,525015491,105.991415,-5.955076666666667,Unknown ship type
11,525200350,105.85397,62.510088333333336,Tankers
0,525100633,105.981475,-5.939428333333334,Cargo 
0,525501989,-91.73944166666666,-95.80861333333333,Pilot
0,525400839,105.97930166666669,-5.962348333333333,High-speed craft
5,370385000,105.95892333333332,-6.008586666666667,Unknown ship type
0,563138900,105.96259166666668,-5.919051666666666,Unknown ship type
15,525024239,106.131065,-5.973183333333333,Unknown ship type
1,525601894,106.05494166666666,-5.58798,Search and rescue vessels
0,563081800,101.95797,76.00823166666666,Unknown ship type
0,525021421,105.98519,-5.950751666666667,Unknown ship type
3,525300056,106.05587333333334,-5.975906666666667,Fishing
1,525701087,106.12888333333332,-5.940833333333333,Tugs
0,525300875,106.12919333333332,-5.970396666666667,Fishing
0,525100582,60.35957,74.09615166666667,Cargo 
0,525001056,60.79530333333334,32.27842166666667,Passenger
15,525200374,105.971015,-5.910018333333333,Tankers
8,525016636,106.13049833333334,-5.985303333333333,Unknown ship type
1,525012321,106.13116833333332,-5.9485616666666665,Unknown ship type
0,525900995,-91.841495,-95.21106666666668,Other types of vessels
15,525002068,105.98743166666668,-5.956555,Passenger
0,525121051,106.06994,-5.869561666666667,Unknown ship type
0,525006222,105.86314333333333,23.13359,Passenger
6,525016699,106.01109,14.739411666666667,Unknown ship type
0,525100777,105.99401666666668,-5.929623333333334,Cargo 
10,525003128,106.12055333333332,-5.977823333333333,Passenger
0,525015377,105.99559166666668,-5.930935,Unknown ship type
0,565648000,105.92783,-5.832305,Unknown ship type
15,525024056,105.99293666666668,-5.927615,Unknown ship type
1,441838000,105.941555,-5.983826666666666,Unknown ship type
0,525016382,-91.67202833333332,-95.60511,Unknown ship type
2,525013032,106.11283166666666,-5.98124,Unknown ship type
1,525701439,105.98254333333334,-5.957838333333333,Tugs
0,525401163,106.10268666666668,-5.9127366666666665,High-speed craft
2,525501780,106.10743833333332,-5.980253333333334,Pilot
15,525006281,106.10264,-5.918501666666667,Passenger
0,525124932,80.34101,88.30803666666667,Unknown ship type
1,525701011,106.11216166666668,-6.495463333333333,Tugs
0,636025300,70.35178333333333,62.730268333333335,Unknown ship type
0,525300118,-91.76208166666666,-95.820155,Fishing
0,525501380,-91.47066833333334,-95.7423,Pilot
0,413444430,105.89711833333334,-5.774338333333334,Unknown ship type
5,525501418,106.03121666666668,-5.924403333333333,Pilot
5,538002013,105.95177333333334,-6.015315,Passenger
1,538008263,106.08989666666666,-5.6372816666666665,Passenger
0,253644288,110.66655666666666,74.21318666666667,Unknown ship type
0,525010092,106.10762333333334,64.79803666666666,Unknown ship type
0,219215876,71.33482333333333,64.62797166666667,Unknown ship type
0,525201794,67.62506333333333,74.61746,Tankers
15,525020346,106.13395666666666,-5.941188333333334,Unknown ship type
0,525100695,105.89187666666666,-5.913108333333334,Cargo 
0,525005027,-91.57832166666668,-95.53575666666669,Passenger
0,255915565,103.35274333333334,76.43937833333334,Unknown ship type
1,352003828,105.82653,-5.7752783333333335,Passenger
1,525005350,106.00153333333331,-6.347918333333333,Passenger
1,525300614,106.09744833333332,-5.859523333333334,Fishing
8,525015932,105.81525,33.09363833333333,Unknown ship type
5,525200021,106.110515,-5.974671666666667,Tankers
0,525500505,106.10566166666666,-5.947985,Pilot
1,525011121,106.12253833333334,-5.96088,Unknown ship type
1,525113030,106.04541666666668,-5.449776666666667,Unknown ship type
5,538006003,105.93757166666668,-6.024133333333333,Passenger
1,525601570,106.11195833333332,-5.9544033333333335,Search and rescue vessels
1,371168000,105.92767666666668,64.08819666666666,Unknown ship type
0,525501643,-91.837975,-95.21050666666666,Pilot
0,525601158,-93.66210833333334,-95.368855,Search and rescue vessels
0,525100600,105.99209666666668,-5.946546666666666,Cargo 
0,525007397,105.84866,-5.899368333333333,Passenger
0,563016600,106.57185333333334,-5.841961666666666,Unknown ship type
8,525300475,105.98005,-5.9228716666666665,Fishing
0,525100493,105.99343833333332,-5.92632,Cargo 
0,525401907,-92.684935,-93.55152833333334,High-speed craft
0,525601859,-91.77266833333331,-95.35765333333332,Search and rescue vessels
0,525601581,-91.781095,-95.59658666666668,Search and rescue vessels
1,353360000,105.92560833333332,-6.01678,Unknown ship type
8,525900120,105.86069833333332,-5.86245,Other types of vessels
5,636020592,105.9962,-5.9189,Unknown ship type
1,352003281,106.08084833333334,-5.8660033333333335,Passenger
15,525201093,105.99258333333331,-5.92405,Tankers
0,525010166,106.57673333333334,-5.837926666666666,Unknown ship type
0,525023144,105.99383833333331,-5.95311,Unknown ship type
0,525500784,106.10797166666669,-5.950513333333333,Pilot
0,525119038,105.531195,-6.371196666666667,Unknown ship type
0,525601851,-91.83432166666668,-95.09653333333333,Search and rescue vessels
0,525301513,105.79548,-5.89894,Fishing
0,525024003,-92.00738833333334,-94.38104,Unknown ship type
5,567062200,106.08206333333334,-6.408803333333333,Unknown ship type
1,636019175,105.99039666666668,-6.627213333333334,Unknown ship type
1,525002061,105.98826666666666,-5.952505,Passenger
1,352003163,105.91771333333334,-6.022813333333334,Passenger
0,525006235,105.78987333333332,-5.828516666666666,Passenger
0,525200031,105.99354666666666,-5.950091666666666,Tankers
8,525005232,105.80416166666669,-5.812521666666667,Passenger
0,525301038,-91.91088166666668,-94.55126166666666,Fishing
0,477798500,105.39049333333334,-6.524361666666667,Tugs
5,525900437,106.11117166666666,-5.981113333333333,Other types of vessels
1,525015756,106.12983166666666,-5.960255,Unknown ship type
0,525100805,105.75568,-5.607085,Cargo 
0,525300577,-91.820535,-95.10247333333334,Fishing
0,525002087,105.75270666666668,-5.356143333333334,Passenger
8,525401107,105.67066166666666,-6.267235,High-speed craft
1,525100336,105.7849,-5.653628333333334,Cargo 
0,525018946,60.57418333333333,74.86813166666667,Unknown ship type
0,525600466,98.22719666666669,73.49046666666666,Search and rescue vessels
8,525003465,105.82589166666666,-6.456401666666666,Passenger
15,525963284,106.11184666666666,-5.981771666666667,Unknown ship type
0,525300595,106.11224,-5.959583333333334,Fishing
0,636019957,105.97720666666666,-5.971251666666666,Unknown ship type
8,525016636,106.13039166666668,-5.985451666666667,Unknown ship type
0,525001056,67.17237,67.63543833333334,Passenger
0,525100633,105.98150333333334,-5.942778333333333,Cargo 
15,525200374,105.88248333333334,-5.89863,Tankers
1,525001125,105.82556,-5.9656883333333335,Passenger
0,525015491,105.991465,-5.955093333333333,Unknown ship type
0,525500505,106.10569,-5.947975,Pilot
0,352003281,106.07615833333334,-5.247518333333334,Passenger
0,351220000,105.54386166666669,-6.187295,Unknown ship type
0,525121051,106.069935,-5.8696166666666665,Unknown ship type
0,525100600,105.991985,-5.946535,Cargo 
1,352003163,105.917785,-6.022805,Passenger
8,525501481,106.10179333333332,-5.91115,Pilot
0,525016563,106.13368833333334,-5.94065,Unknown ship type
0,525100493,105.99342333333334,-5.926298333333333,Cargo 
0,355040000,105.69493333333334,-6.1835,Unknown ship type
0,351907000,105.967445,-5.793028333333333,Other types of vessels
0,525401907,-93.439415,-93.28883666666668,High-speed craft
0,525101872,106.11351333333332,-5.963525,Cargo 
0,525100695,105.95161333333331,-5.942503333333334,Cargo 
0,525022100,64.55765,35.01869666666666,Unknown ship type
0,525601859,-91.617815,-95.03472,Search and rescue vessels
0,525005177,105.99885,-5.938766666666667,Passenger
0,413444430,105.93485166666666,-5.712363333333333,Unknown ship type
0,525018198,81.11967666666666,64.37500833333333,Unknown ship type
0,565648000,105.99476833333334,-5.8080783333333335,Unknown ship type
0,354552000,106.10302,-5.76607,Unknown ship type
15,525006281,106.10262833333331,-5.918495,Passenger
8,525006403,106.12126333333332,-5.933996666666666,Passenger
0,525120014,106.10965333333333,-5.981683333333334,Unknown ship type
3,525023329,106.09138166666666,-5.90593,Unknown ship type
0,525401163,106.10268666666668,-5.91271,High-speed craft
8,525010303,106.11964166666668,-5.916323333333334,Unknown ship type
0,525024001,105.74333,-6.280591666666667,Unknown ship type
15,525024056,105.91946666666666,-5.909236666666667,Unknown ship type
1,525106002,106.05509666666669,-5.8623883333333335,Cargo 
0,525015407,105.958135,-5.982093333333333,Unknown ship type
0,625005399,106.12041333333332,-5.956898333333333,Passenger
15,525024295,105.99680166666668,-5.9314116666666665,Unknown ship type
0,525015377,105.99556166666666,-5.93094,Unknown ship type
1,353360000,105.92552666666668,-6.016778333333333,Unknown ship type
10,525003128,106.120555,-5.9777466666666665,Passenger
0,525019467,105.988855,-5.910683333333333,Unknown ship type
0,525121064,106.50023333333333,-5.841833333333334,Unknown ship type
0,525023144,105.99385166666669,-5.953086666666667,Unknown ship type
0,525021421,105.98507,-5.95065,Unknown ship type
15,525201093,105.99263333333332,-5.92405,Tankers
8,525003465,105.83126666666666,-6.535653333333333,Passenger
0,563138900,106.00282833333333,-5.868038333333334,Unknown ship type
2,525501780,106.107335,-5.979431666666667,Pilot
0,253644288,103.13087666666668,74.07985666666667,Unknown ship type
1,525011121,106.12260333333332,-5.96097,Unknown ship type
0,525200126,105.99125,68.02057666666667,Tankers
15,525016693,105.97215,-5.9823,Unknown ship type
0,526250218,106.12110833333334,-5.955306666666667,Unknown ship type
15,525024239,106.13103,-5.9731483333333335,Unknown ship type
2,525015817,105.97215333333334,-5.97865,Unknown ship type
1,525012321,106.131205,-5.948555,Unknown ship type
0,431697000,105.59615666666669,67.50119666666667,Search and rescue vessels
0,525900995,-91.84130833333332,-95.21101333333333,Other types of vessels
0,525121045,106.02879333333334,-5.848113333333333,Unknown ship type
0,525400839,105.97920833333332,-5.96234,High-speed craft
15,525002068,105.98741,-5.956528333333333,Passenger
15,525200529,106.11428166666668,-5.952953333333333,Tankers
0,525800155,-91.644695,-95.52455833333332,Sailing
0,525501989,-91.73954833333332,-95.80826666666668,Pilot
1,525601570,106.112,-5.95444,Search and rescue vessels
0,525006235,105.78994166666666,-5.82854,Passenger
0,525007397,105.90274,-5.915206666666666,Passenger
0,525100777,105.97691,-5.914646666666667,Cargo 
0,525124932,80.35701,89.49170166666667,Unknown ship type
1,525701439,105.982505,-5.95786,Tugs
3,525300056,106.05589833333332,-5.974093333333333,Fishing
2,525013032,106.11286666666666,-5.9812183333333335,Unknown ship type
0,525019408,105.827995,-6.9444,Unknown ship type
8,525401107,105.69009166666666,-6.240826666666667,High-speed craft
0,525301038,-91.91082833333331,-94.551005,Fishing
1,371168000,105.928045,-5.989106666666666,Unknown ship type
0,525018946,60.57493,74.86951833333333,Unknown ship type
0,636025300,70.34943666666666,62.725251666666665,Unknown ship type
0,525500784,106.10797833333334,-5.950515,Pilot
5,525501418,106.03117,-5.923548333333334,Pilot
1,538008263,106.08983666666668,-5.628991666666667,Passenger
5,538002013,105.951815,-6.0153783333333335,Passenger
0,219215876,71.33237,64.62116,Unknown ship type
0,525300875,106.13155,-5.97278,Fishing
0,525200031,105.99351166666666,-5.950068333333333,Tankers
1,352003828,105.82648166666668,-5.775286666666666,Passenger
1,525016024,106.13754666666668,-5.949611666666667,Unknown ship type
0,525300578,-91.98154833333334,-94.4262,Fishing
0,525009234,-91.65874833333334,-94.65131166666669,Passenger
1,525113030,106.04538333333332,-5.449783333333333,Unknown ship type
5,538006003,105.937565,-6.024131666666666,Passenger
0,525006222,105.76463,-5.865588333333333,Passenger
1,525701011,106.112305,-6.471676666666666,Tugs
0,525024003,-92.00738833333334,-94.38037333333334,Unknown ship type
1,525005350,106.00156666666666,-6.348978333333333,Passenger
1,525100336,105.81968833333332,-6.392825,Cargo 
0,525100582,60.36245,74.09788833333333,Cargo 
0,525010092,106.10922333333332,64.79846333333333,Unknown ship type
5,525200021,106.11051666666668,-5.97466,Tankers
5,370385000,105.95999666666668,62.843275,Unknown ship type
0,403638000,105.33647666666668,-6.35753,Unknown ship type
11,525200350,105.87768666666666,-6.004876666666667,Tankers
0,525601158,-93.84240166666666,-95.55086833333333,Search and rescue vessels
1,525015756,106.12981166666668,-5.96017,Unknown ship type
0,525201794,63.04533,74.55709833333333,Tankers
0,525301513,105.75374666666669,-5.933301666666667,Fishing
1,525601894,106.05494,-5.588185,Search and rescue vessels
5,636020592,105.99621666666668,-5.91885,Unknown ship type
0,525002086,72.27850333333333,66.898565,Passenger
0,525119038,105.58267666666669,-6.296505,Unknown ship type
1,441838000,105.94069,64.41943833333333,Unknown ship type
0,525300577,-91.76068666666669,-47.043435,Fishing
0,525023175,106.09839166666669,-5.826883333333333,Unknown ship type
8,525300475,105.99426166666667,-5.945811666666667,Fishing
0,525601581,-91.78066833333334,-95.59672,Search and rescue vessels
1,525300614,106.09747333333334,-5.859495,Fishing
0,525016382,-91.722935,-95.60644,Unknown ship type
0,525501944,-91.739655,-94.57042666666666,Pilot
0,525006134,105.99926166666668,-5.938113333333333,Passenger
1,525016008,105.94430333333334,-5.970361666666666,Unknown ship type
0,525501643,-91.83754833333332,-95.21032,Pilot
1,525110002,106.387285,-5.912855,Unknown ship type
0,525401080,106.070075,-5.835166666666667,High-speed craft
0,525015868,105.79642833333334,-5.831183333333334,Unknown ship type
8,525200335,105.748875,-5.52698,Tankers
0,525010166,99.34986333333332,74.23618833333333,Unknown ship type
0,525300118,-91.76202833333332,-95.81978166666669,Fishing
5,525109001,105.99658833333334,-5.960031666666667,Cargo 
0,563478000,105.57542333333332,-6.219861666666667,Unknown ship type
5,567062200,106.08207833333331,-6.408273333333334,Unknown ship type
0,525501380,-91.470855,-95.74336,Pilot
1,525002061,105.98818666666666,-5.952533333333333,Passenger
8,525005232,105.80425666666666,-5.81255,Passenger
0,525019409,105.75312166666669,-5.616818333333334,Unknown ship type
6,525016699,105.99693,-5.918785,Unknown ship type
0,525015375,105.79318666666668,-5.824578333333333,Unknown ship type
8,525006403,106.12124,-5.933953333333333,Passenger
0,525018198,81.11925,64.37618166666667,Unknown ship type
0,525019408,105.90164833333333,-5.92302,Unknown ship type
0,351220000,105.60447666666668,-6.13035,Unknown ship type
15,525006281,106.10265666666666,-5.91849,Passenger
8,525501481,106.10179333333332,-5.91114,Pilot
0,525121051,106.06999166666668,-5.869651666666667,Unknown ship type
1,353360000,105.92553833333334,-6.016935,Unknown ship type
0,636019957,105.977185,-5.971148333333334,Unknown ship type
15,525963284,106.11179666666666,-5.981776666666667,Unknown ship type
0,525016563,106.13366666666668,-5.940633333333333,Unknown ship type
10,525003128,106.12042,-5.977498333333333,Passenger
3,525023329,106.091365,-5.90594,Unknown ship type
0,525018946,60.57631666666666,74.86983833333333,Unknown ship type
0,563138900,106.03283166666668,-5.86496,Unknown ship type
0,525120014,106.10959666666666,-5.98168,Unknown ship type
0,351907000,106.04018,-5.77735,Other types of vessels
8,525014065,106.13683333333331,-5.944331666666667,Unknown ship type
1,525106002,106.05484666666666,-5.862608333333333,Cargo 
11,525021328,106.107665,-5.981818333333333,Unknown ship type
0,526250218,106.12111666666668,-5.955298333333333,Unknown ship type
0,525101872,106.11350666666668,-5.9635066666666665,Cargo 
0,525300595,106.11220666666668,-5.959586666666667,Fishing
8,525010303,106.11596333333334,-6.405138333333333,Unknown ship type
0,525200126,105.99303666666668,-5.927731666666666,Tankers
0,525121045,106.09976,-5.837541666666667,Unknown ship type
0,525001056,72.35018333333333,66.98391166666667,Passenger
0,525024295,105.96353,-5.919571666666666,Unknown ship type
0,625005399,106.12020666666666,-5.956865,Passenger
0,525501989,-91.74034833333332,-95.80864,Pilot
0,525015491,105.99136,-5.955058333333334,Unknown ship type
15,525200529,106.114225,-5.952903333333333,Tankers
15,525002068,105.98738666666668,-5.956531666666667,Passenger
0,565648000,106.067875,-5.801305,Unknown ship type
1,525011121,106.12249833333334,-5.960815,Unknown ship type
0,525100493,105.97678666666668,-5.92105,Cargo 
0,525300875,106.1191,-5.950583333333333,Fishing
0,525007397,105.963815,-5.937408333333333,Passenger
0,525021421,105.98514666666668,-5.950736666666667,Unknown ship type
15,525024239,106.131115,-5.973145,Unknown ship type
1,525601894,106.05497666666666,-5.595375,Search and rescue vessels
8,525401107,105.730745,-6.178908333333333,High-speed craft
0,525400839,105.979275,-5.962346666666667,High-speed craft
1,525012321,106.131245,-5.948533333333334,Unknown ship type
2,525015817,105.99567333333331,-5.954516666666667,Unknown ship type
8,525016636,106.130375,-5.985456666666667,Unknown ship type
3,525300056,106.05591666666666,-5.974093333333333,Fishing
0,525006235,105.790375,-5.828703333333333,Passenger
0,525005177,105.997705,-5.937141666666666,Passenger
0,354552000,106.19836166666668,-5.764341666666667,Unknown ship type
0,525300577,-91.79140666666666,-47.13717166666667,Fishing
0,525022100,59.39082333333333,99.60569,Unknown ship type
0,525119038,105.61101166666668,-6.244161666666667,Unknown ship type
0,352003281,106.07658,-6.122305,Passenger
8,525003465,105.900295,-5.911168333333333,Passenger
15,525016693,105.95483333333334,-6.016135,Unknown ship type
0,525100582,60.36618333333333,74.09432333333334,Cargo 
0,525401907,-93.80810833333334,-93.46633333333334,High-speed craft
1,525100336,105.88003833333332,-5.90482,Cargo 
1,525113030,106.0454,-5.445506666666667,Unknown ship type
0,525601388,-91.84122833333332,-95.20946666666669,Search and rescue vessels
5,538006003,105.93759166666666,-6.02412,Passenger
0,525009341,-91.85682833333334,-95.71101833333331,Passenger
0,525100633,105.98152166666668,-5.945781666666667,Cargo 
0,525401163,106.10267333333331,-5.912693333333333,High-speed craft
0,525023144,105.99375166666668,-5.953073333333333,Unknown ship type
0,253644288,94.17557,73.98620166666667,Unknown ship type
0,525024001,105.74392666666668,-6.2963,Unknown ship type
0,525024003,-92.00736166666668,-94.3804,Unknown ship type
0,525100600,105.99154833333333,-5.946528333333333,Cargo 
0,525019467,105.99230666666666,-5.925623333333333,Unknown ship type
0,413444430,105.98894,-5.640575,Unknown ship type
0,563478000,105.60724333333332,-6.196063333333333,Unknown ship type
1,525015756,106.12992833333334,-5.960126666666667,Unknown ship type
0,525501944,-91.74018833333334,-94.57072,Pilot
0,525023175,106.11991,-5.827186666666667,Unknown ship type
0,525601859,-92.41152166666669,-93.95430166666668,Search and rescue vessels
0,525301038,-91.91074833333332,-94.55063333333334,Fishing
0,355040000,105.57445,-6.266233333333333,Unknown ship type
0,525015868,105.79657,-5.83132,Unknown ship type
0,525100695,105.994145,-5.929548333333333,Cargo 
1,371168000,105.92808833333332,-5.989155,Unknown ship type
0,636025300,70.34869,62.730845,Unknown ship type
0,525025069,105.95148666666668,-6.012765,Unknown ship type
0,525200031,105.99334666666668,-5.95002,Tankers
2,525501780,106.10755166666668,-5.97962,Pilot
1,525016008,105.94427666666668,-5.970378333333334,Unknown ship type
1,525300614,106.09746,-5.859483333333333,Fishing
1,525005350,106.0016,-6.350043333333334,Passenger
15,525024056,105.81534666666668,-5.866491666666667,Unknown ship type
8,525200335,105.78338833333332,-5.51987,Tankers
0,525015407,105.95119166666667,-6.012418333333334,Unknown ship type
0,525015377,105.99536,-5.931776666666667,Unknown ship type
8,525300475,105.996175,-5.94491,Fishing
1,525701439,105.98240666666666,-5.957818333333333,Tugs
2,525013032,106.11287,-5.9812183333333335,Unknown ship type
0,525100777,105.85073666666666,-5.900405,Cargo 
1,525016024,106.13698,-5.94999,Unknown ship type
5,525900437,106.11114,-5.981186666666667,Other types of vessels
1,352003163,105.91698833333334,-6.021778333333334,Passenger
0,525019409,105.78156333333334,-5.653841666666667,Unknown ship type
